"product_id","title","assigned_values","assigned_kinds","source_used","changed","classification_reason","url_used","web_search_query"
"9111823319279","Quantexa (AI for news and risk intelligence)","Data Analytics AI","Data Analytics AI:name","product URL","true","Data Analytics AI via name","https://www.quantexa.com/","Quantexa (AI for news and risk intelligence) Quantexa Data AI"
"9111849042159","Duolingo AI (Personalized language learning)","Adaptive Learning AI","Adaptive Learning AI:name","description","true","Adaptive Learning AI via name","",""
"9111849107695","Quizlet (Study tools and flashcards)","Adaptive Learning AI","Adaptive Learning AI:name","description","true","Adaptive Learning AI via name","https://quizlet.com/upgrade","Quizlet (Study tools and flashcards) Quizlet Education AI"
"9111849173231","Socratic (Google) for homework","Educational Content AI","Educational Content AI:name","description","true","Educational Content AI via name","https://socratic.google.com","Socratic (Google) for homework Google Education AI"
"9111849238767","Khan Academy AI (Khanmigo)","Adaptive Learning AI","Adaptive Learning AI:name","description","true","Adaptive Learning AI via name","",""
"9111849304303","Edpuzzle (Interactive video-based learning)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://edpuzzle.com","Edpuzzle (Interactive video-based learning) Edpuzzle Education AI"
"9111849337071","Brainly (Community-driven homework help)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://brainly.com/","Brainly (Community-driven homework help) Brainly Education AI"
"9111849402607","Grammarly Edu (Writing improvement)","Educational Content AI","Educational Content AI:name","product URL","true","Educational Content AI via name","https://www.grammarly.com/edu","Grammarly Edu (Writing improvement) Grammarly Education AI"
"9111849468143","Coursera AI (Personalized recommendations)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://www.coursera.org","Coursera AI (Personalized recommendations) Coursera Education AI"
"9111849533679","Chegg AI (Study tools and tutoring)","AI Tutoring Systems","AI Tutoring Systems:name","description","true","AI Tutoring Systems via name","https://www.chegg.com","Chegg AI (Study tools and tutoring) Chegg Education AI"
"9111849599215","Kahoot AI (Interactive quizzes and games)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://kahoot.com","Kahoot AI (Interactive quizzes and games) Kahoot! Education AI"
"9111849631983","Quizizz (Gamified learning and assessments)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://quizizz.com","Quizizz (Gamified learning and assessments) Quizizz Education AI"
"9111849697519","Thinkster Math (Personalized math tutoring)","AI Tutoring Systems","AI Tutoring Systems:name","description","true","AI Tutoring Systems via name","https://thinkster.com","Thinkster Math (Personalized math tutoring) Thinkster Education AI"
"9111849763055","Smart Sparrow (Adaptive e-learning)","Adaptive Learning AI","Adaptive Learning AI:name","description","true","Adaptive Learning AI via name","",""
"9111849828591","DreamBox (K-12 math learning)","Adaptive Learning AI","Adaptive Learning AI:name","description","true","Adaptive Learning AI via name","",""
"9111849894127","Edmentum (Curriculum and assessment)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://www.edmentum.com","Edmentum (Curriculum and assessment) Edmentum Education AI"
"9111849959663","Classcraft (Gamified classroom engagement)","Adaptive Learning AI","Adaptive Learning AI:name","description","true","Adaptive Learning AI via name","https://www.classcraft.com","Classcraft (Gamified classroom engagement) Classcraft Studios Education AI"
"9111850025199","Nearpod (Interactive lesson creation)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://nearpod.com","Nearpod (Interactive lesson creation) Nearpod Education AI"
"9111850090735","Century AI (Personalized learning paths)","Adaptive Learning AI","Adaptive Learning AI:name","product URL","true","Adaptive Learning AI via name","https://www.century.tech",""
"9111850123503","Otus (Student performance analytics)","Educational Content AI","Educational Content AI:name","product URL","true","Educational Content AI via name","https://otus.com","Otus (Student performance analytics) Otus Education AI"
"9111871291631","AutoGrid (AI for energy grid optimization)","Energy Consumption Optimization AI","Energy Consumption Optimization AI:name","description","true","Energy Consumption Optimization AI via name","",""
"9111871357167","Enel X AI (AI for energy management and demand response)","Energy Consumption Optimization AI | Renewable Energy Forecasting AI","Energy Consumption Optimization AI:name | Renewable Energy Forecasting AI:name","description","true","Energy Consumption Optimization AI via name; Renewable Energy Forecasting AI via name","",""
"9111871389935","GridPoint (AI for energy efficiency analytics)","Energy Consumption Optimization AI | Renewable Energy Forecasting AI","Energy Consumption Optimization AI:name | Renewable Energy Forecasting AI:name","description","true","Energy Consumption Optimization AI via name; Renewable Energy Forecasting AI via name","",""
"9111871422703","Stem AI (AI for energy storage optimization)","Energy Consumption Optimization AI | Renewable Energy Forecasting AI","Energy Consumption Optimization AI:name | Renewable Energy Forecasting AI:name","description","true","Energy Consumption Optimization AI via name; Renewable Energy Forecasting AI via name","",""
"9111871455471","Bidgely (AI for home energy consumption analytics)","Energy Consumption Optimization AI","Energy Consumption Optimization AI:name","description","true","Energy Consumption Optimization AI via name","",""
"9111871488239","Drift Energy (AI for renewable energy forecasting)","Renewable Energy Forecasting AI","Renewable Energy Forecasting AI:name","description","true","Renewable Energy Forecasting AI via name","",""
"9111871521007","SparkMeter (AI for smart metering and grid analytics)","Smart Grid AI","Smart Grid AI:name","description","true","Smart Grid AI via name","",""
"9111871553775","Voltus (AI for demand response and energy savings)","Energy Consumption Optimization AI | Renewable Energy Forecasting AI","Energy Consumption Optimization AI:name | Renewable Energy Forecasting AI:name","description","true","Energy Consumption Optimization AI via name; Renewable Energy Forecasting AI via name","",""
"9111871586543","Nnergix (AI for renewable energy analytics)","Renewable Energy Forecasting AI","Renewable Energy Forecasting AI:name","description","true","Renewable Energy Forecasting AI via name","",""
"9112022548719","Climate TRACE (AI for tracking greenhouse gas emissions)","Environmental Monitoring AI","Environmental Monitoring AI:name","description","true","Environmental Monitoring AI via name","",""
"9112022614255","Watershed AI (AI for corporate sustainability analytics)","Environmental Monitoring AI","Environmental Monitoring AI:name","product URL","true","Environmental Monitoring AI via name","https://watershed.com","Watershed AI (AI for corporate sustainability analytics) Watershed Environmental AI"
"9112022712559","Pachama (AI for carbon offset verification and forestry)","Carbon Tracking AI | Environmental Monitoring AI","Carbon Tracking AI:name | Environmental Monitoring AI:name","product URL","true","Carbon Tracking AI via name; Environmental Monitoring AI via name","https://pachama.com",""
"9112022745327","Carbon Tracker (AI for energy transition analytics)","Carbon Tracking AI","Carbon Tracking AI:name","description","true","Carbon Tracking AI via name","",""
"9112022810863","SkyTruth (AI for environmental monitoring via satellite)","Environmental Monitoring AI | environmental-ai-other","Environmental Monitoring AI:name | environmental-ai-other:handle","description","true","Environmental Monitoring AI via name; Other via handle","",""
"9112022876399","Descartes Labs (AI for geospatial environmental analytics)","Environmental Monitoring AI","Environmental Monitoring AI:name","description","true","Environmental Monitoring AI via name","",""
"9112022909167","ClimateAI (AI for climate risk forecasting)","Climate Modeling AI","Climate Modeling AI:name","product URL","true","Climate Modeling AI via name","https://climate.ai",""
"9112022974703","Planet Labs AI (AI for satellite-based environmental monitoring)","Environmental Monitoring AI","Environmental Monitoring AI:name","description","true","Environmental Monitoring AI via name","",""
"9112023040239","Ecopia AI (AI for environmental mapping and land use)","Environmental Monitoring AI | environmental-ai-other","Environmental Monitoring AI:name | environmental-ai-other:handle","description","true","Environmental Monitoring AI via name; Other via handle","",""
"9112023073007","Blue Sky Analytics (AI for air quality and emissions tracking)","Environmental Monitoring AI | Carbon Tracking AI","Environmental Monitoring AI:name | Carbon Tracking AI:name","description","true","Environmental Monitoring AI via name; Carbon Tracking AI via name","https://blueskyanalytics.com","Blue Sky Analytics (AI for air quality and emissions tracking) Blue Sky Analytics Environmental AI"
"9112044765423","Fairlearn (AI for bias detection and mitigation in ML models)","Bot Detection and Mitigation Software","Bot Detection and Mitigation Software:name","product URL","true","Bot Detection and Mitigation Software via name","https://fairlearn.org","Fairlearn (AI for bias detection and mitigation in ML models) Fairlearn Ethics AI"
"9112044830959","AI Explainability 360 (IBM) (AI for transparent model explanations)","Computer Vision AI","Computer Vision AI:name","description","true","Computer Vision AI via name","https://aif360.mybluemix.net","AI Explainability 360 (IBM) (AI for transparent model explanations) IBM Ethics AI"
"9112044863727","Aequitas (AI for auditing bias and fairness in algorithms)","Machine Learning Software","Machine Learning Software:name","description","true","Machine Learning Software via name","https://aequitas.dev","Aequitas (AI for auditing bias and fairness in algorithms) Aequitas Ethics AI"
"9112044929263","What-If Tool (Google) (AI for analyzing ML model fairness)","Computer Vision AI","Computer Vision AI:name","description","true","Computer Vision AI via name","",""
"9112044962031","LIME (AI for local interpretable model-agnostic explanations)","3D Model Generation AI","3D Model Generation AI:name","product URL","true","3D Model Generation AI via name","https://github.com/marcotcr/lime","LIME (AI for local interpretable model-agnostic explanations) LIME Ethics AI"
"9112044994799","SHAP (AI for feature importance and model interpretability)","3D Model Generation AI","3D Model Generation AI:name","product URL","true","3D Model Generation AI via name","https://github.com/shap/shap","SHAP (AI for feature importance and model interpretability) SHAP Ethics AI"
"9112045060335","H2O Driverless AI Ethics (AI for ethical model development)","","","product URL","false","No confident collection match found.","https://h2o.ai/products/driverless-ai","H2O Driverless AI Ethics (AI for ethical model development) H2O Ethics AI"
"9112045125871","EthicalML (AI for fairness and bias auditing tools)","","","description","false","No confident collection match found.","https://ethicalml.com","EthicalML (AI for fairness and bias auditing tools) EthicalML Ethics AI"
"9112045158639","Audit-AI (AI for detecting bias in predictive models)","Audit Software","Audit Software:name","product URL","true","Audit Software via name","https://audit-ai.com","Audit-AI (AI for detecting bias in predictive models) Audit-AI Ethics AI"
"9112045191407","Responsible AI Toolkit (Microsoft) (AI for ethical AI development)","","","description","false","No confident collection match found.","https://azure.microsoft.com/en-us/services/machine-learning/responsible-ai","Responsible AI Toolkit (Microsoft) (AI for ethical AI development) Microsoft Ethics AI"
"9112477630703","Kensho (AI for financial data analysis and insights)","Algorithmic Trading AI","Algorithmic Trading AI:name","description","true","Algorithmic Trading AI via name","https://kensho.com","Kensho (AI for financial data analysis and insights) S&P Global Finance AI"
"9112477729007","Plaid AI (AI for financial data aggregation and analytics)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://plaid.com","Plaid AI (AI for financial data aggregation and analytics) Plaid Finance AI"
"9112477794543","Upstart (AI for credit risk assessment and lending)","Risk Assessment AI","Risk Assessment AI:name","description","true","Risk Assessment AI via name","",""
"9112477860079","Alpaca (AI for algorithmic trading and investing)","Algorithmic Trading AI","Algorithmic Trading AI:name","description","true","Algorithmic Trading AI via name","",""
"9112477958383","Numerai (AI for crowdsourced financial modeling)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://numer.ai","Numerai (AI for crowdsourced financial modeling) Numerai Finance AI"
"9112478023919","Symphony Ayasdi (AI for financial fraud detection)","Fraud Detection AI","Fraud Detection AI:name","description","true","Fraud Detection AI via name","",""
"9112478122223","TradingView AI (AI for market analysis and trading signals)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://tradingview.com","TradingView AI (AI for market analysis and trading signals) TradingView Finance AI"
"9112478154991","FICO Falcon (AI for fraud detection in payments)","Fraud Detection AI","Fraud Detection AI:name","description","true","Fraud Detection AI via name","",""
"9112478220527","QuantConnect (AI for algorithmic trading strategies)","Algorithmic Trading AI","Algorithmic Trading AI:name","description","true","Algorithmic Trading AI via name","",""
"9112478318831","Credit Karma AI (AI for personal finance recommendations)","Credit Scoring AI | finance-ai-other","Credit Scoring AI:name | finance-ai-other:handle","description","true","Credit Scoring AI via name; Other via handle","",""
"9112478384367","Affirm AI (AI for buy-now-pay-later analytics)","Risk Assessment AI","Risk Assessment AI:name","product URL","true","Risk Assessment AI via name","https://affirm.com","Affirm AI (AI for buy-now-pay-later analytics) Affirm Finance AI"
"9112478449903","Enova AI (AI for lending and credit decisions)","Credit Scoring AI","Credit Scoring AI:name","product URL","true","Credit Scoring AI via name","https://www.enova.com",""
"9112478580975","Wealthfront AI (AI for robo-advisory and investing)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://www.wealthfront.com","Wealthfront AI (AI for robo-advisory and investing) Wealthfront Finance AI"
"9112478679279","Betterment AI (AI for automated financial planning)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://www.betterment.com","Betterment AI (AI for automated financial planning) Betterment Finance AI"
"9112478777583","SigFig (AI for investment portfolio optimization)","Risk Assessment AI","Risk Assessment AI:name","product URL","true","Risk Assessment AI via name","https://sigfig.com","SigFig (AI for investment portfolio optimization) SigFig Finance AI"
"9112478908655","TrueAccord (AI for debt collection analytics)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://www.trueaccord.com","TrueAccord (AI for debt collection analytics) TrueAccord Finance AI"
"9112478974191","LendingClub AI (AI for peer-to-peer lending insights)","Risk Assessment AI","Risk Assessment AI:name","description","true","Risk Assessment AI via name","",""
"9112479072495","Bloomberg Terminal AI (AI for financial market analysis)","Algorithmic Trading AI","Algorithmic Trading AI:name","description","true","Algorithmic Trading AI via name","https://www.bloomberg.com/professional/solution/bloomberg-terminal","Bloomberg Terminal AI (AI for financial market analysis) Bloomberg Finance AI"
"9112479138031","Yodlee AI (AI for financial data aggregation)","Algorithmic Trading AI","Algorithmic Trading AI:name","product URL","true","Algorithmic Trading AI via name","https://www.yodlee.com","Yodlee AI (AI for financial data aggregation) Yodlee Finance AI"
"9113821282543","Unity AI (AI for game development and NPC behavior)","NPC Behavior AI","NPC Behavior AI:name","description","true","NPC Behavior AI via name","",""
"9113821348079","Scenario (AI for procedural game asset generation)","Procedural Content Generation AI","Procedural Content Generation AI:name","description","true","Procedural Content Generation AI via name","",""
"9113821413615","Unreal Engine AI (AI for realistic NPC and environment creation)","NPC Behavior AI","NPC Behavior AI:name","description","true","NPC Behavior AI via name","https://www.unrealengine.com/en-US","Unreal Engine AI (AI for realistic NPC and environment creation) Unreal Engine Gaming AI"
"9113821511919","GameMaker AI (AI for simplified game development)","Game Testing AI","Game Testing AI:name","product URL","true","Game Testing AI via name","https://gamemaker.io",""
"9113821577455","Artomatix (AI for 3D game asset generation)","Game Testing AI","Game Testing AI:name","product URL","true","Game Testing AI via name","https://artomatix.com","Artomatix (AI for 3D game asset generation) Artomatix Gaming AI"
"9113821610223","Promethean AI (AI for automated game world building)","Game Testing AI","Game Testing AI:name","product URL","true","Game Testing AI via name","https://www.prometheanai.com","Promethean AI (AI for automated game world building) Promethean AI Gaming AI"
"9113821708527","Modl.ai (AI for game testing and bot behavior)","Game Testing AI","Game Testing AI:name","description","true","Game Testing AI via name","",""
"9113821806831","DeepMotion (AI for character animation in games)","Game Testing AI","Game Testing AI:name","product URL","true","Game Testing AI via name","https://deepmotion.com","DeepMotion (AI for character animation in games) DeepMotion Gaming AI"
"9113821839599","PlaytestCloud AI (AI for automated game playtesting)","Game Testing AI","Game Testing AI:name","product URL","true","Game Testing AI via name","https://playtestcloud.com","PlaytestCloud AI (AI for automated game playtesting) PlaytestCloud Gaming AI"
"9113821905135","Inworld AI (AI for dynamic NPC dialogue and behavior)","NPC Behavior AI","NPC Behavior AI:name","description","true","NPC Behavior AI via name","",""
"9113821970671","Convai (AI for conversational NPCs in games)","NPC Behavior AI","NPC Behavior AI:name","product URL","true","NPC Behavior AI via name","https://convai.com","Convai (AI for conversational NPCs in games) Convai Gaming AI"
"9113822003439","Havok AI (AI for physics-based game interactions)","Game Testing AI","Game Testing AI:name","description","true","Game Testing AI via name","https://www.havok.com","Havok AI (AI for physics-based game interactions) Havok Gaming AI"
"9113822101743","AIGameDev (AI for game AI research and prototyping)","Game Testing AI","Game Testing AI:name","description","true","Game Testing AI via name","https://aigamedev.com","AIGameDev (AI for game AI research and prototyping) AIGameDev Gaming AI"
"9113822167279","Procedural Worlds (AI for terrain and environment generation)","Procedural Content Generation AI","Procedural Content Generation AI:name","description","true","Procedural Content Generation AI via name","",""
"9113822200047","GameSynth (AI for procedural game audio design)","Procedural Content Generation AI | Game Testing AI","Procedural Content Generation AI:name | Game Testing AI:name","description","true","Procedural Content Generation AI via name; Game Testing AI via name","https://gamesynth.com","GameSynth (AI for procedural game audio design) GameSynth Gaming AI"
"9113899860207","IBM Watson Health (AI for clinical decision support)","Clinical Decision Support AI","Clinical Decision Support AI:name","description","true","Clinical Decision Support AI via name","",""
"9113900024047","PathAI (AI for pathology diagnostics and imaging)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113900187887","Tempus (AI for precision medicine and genomics)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113900351727","Zebra Medical Vision (AI for medical imaging analysis)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113900482799","Aidoc (AI for radiology diagnostics and triage)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113900646639","Butterfly Network (AI for ultrasound imaging analysis)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113900876015","Qure.ai (AI for chest X-ray and CT scan interpretation)","Medical Imaging AI","Medical Imaging AI:name","product URL","true","Medical Imaging AI via name","https://www.qure.ai","Qure.ai (AI for chest X-ray and CT scan interpretation) Qure.ai Healthcare AI"
"9113901007087","Merative (AI for healthcare data analytics)","Clinical Decision Support AI","Clinical Decision Support AI:name","description","true","Clinical Decision Support AI via name","",""
"9113901105391","DeepMind Health (AI for medical research and diagnostics)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","https://deepmind.com/research/health","DeepMind Health (AI for medical research and diagnostics) DeepMind Healthcare AI"
"9113901236463","Caption Health (AI for guided ultrasound imaging)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113901433071","Prognos Health (AI for predictive healthcare analytics)","Clinical Decision Support AI","Clinical Decision Support AI:name","description","true","Clinical Decision Support AI via name","",""
"9113901564143","Ada Health (AI for symptom checking and triage)","Clinical Decision Support AI","Clinical Decision Support AI:name","description","true","Clinical Decision Support AI via name","",""
"9113901695215","Huma (AI for remote patient monitoring)","Remote Patient Monitoring AI","Remote Patient Monitoring AI:name","description","true","Remote Patient Monitoring AI via name","",""
"9113901826287","Biofourmis (AI for personalized patient care analytics)","Remote Patient Monitoring AI","Remote Patient Monitoring AI:name","description","true","Remote Patient Monitoring AI via name","",""
"9113901957359","Flatiron Health (AI for oncology data management)","Remote Patient Monitoring AI","Remote Patient Monitoring AI:name","product URL","true","Remote Patient Monitoring AI via name","https://flatiron.com","Flatiron Health (AI for oncology data management) Flatiron Health Healthcare AI"
"9113902055663","HeartFlow (AI for cardiovascular diagnostics)","Medical Imaging AI","Medical Imaging AI:name","description","true","Medical Imaging AI via name","",""
"9113902153967","NexHealth (AI for patient scheduling and engagement)","Remote Patient Monitoring AI","Remote Patient Monitoring AI:name","product URL","true","Remote Patient Monitoring AI via name","https://nexhealth.com","NexHealth (AI for patient scheduling and engagement) NexHealth Healthcare AI"
"9113902350575","Olive AI (AI for healthcare administrative automation)","Clinical Decision Support AI","Clinical Decision Support AI:name","description","true","Clinical Decision Support AI via name","",""
"9113902514415","K Health (AI for telemedicine and symptom analysis)","Clinical Decision Support AI","Clinical Decision Support AI:name","description","true","Clinical Decision Support AI via name","",""
"9113902612719","Insilico Medicine (AI for drug discovery and development)","Drug Discovery AI","Drug Discovery AI:name","description","true","Drug Discovery AI via name","",""
"9114003276015","Workday AI (AI for HR management and analytics)","Workforce Analytics AI | human-resources-ai-other","Workforce Analytics AI:name | human-resources-ai-other:handle","description","true","Workforce Analytics AI via name; Other via handle","",""
"9114003374319","Gloat (AI for talent marketplace and career paths)","Talent Matching AI | human-resources-ai-other","Talent Matching AI:name | human-resources-ai-other:handle","description","true","Talent Matching AI via name; Other via handle","",""
"9114003407087","Eightfold AI (AI for talent acquisition and matching)","Talent Matching AI","Talent Matching AI:name","description","true","Talent Matching AI via name","",""
"9114003439855","Beamery (AI for recruitment marketing and CRM)","Talent Matching AI","Talent Matching AI:name","description","true","Talent Matching AI via name","",""
"9114003505391","Phenom (AI for talent experience and hiring)","Talent Matching AI | human-resources-ai-other","Talent Matching AI:name | human-resources-ai-other:handle","description","true","Talent Matching AI via name; Other via handle","",""
"9114003538159","Textio (AI for inclusive job descriptions)","Talent Matching AI","Talent Matching AI:name","description","true","Talent Matching AI via name","",""
"9114003570927","HireVue (AI for video interview analysis)","Talent Matching AI","Talent Matching AI:name","description","true","Talent Matching AI via name","",""
"9114003669231","Talentsoft (AI for HR process automation)","Employee Engagement AI","Employee Engagement AI:name","description","true","Employee Engagement AI via name","",""
"9114003701999","Cornerstone AI (AI for learning and development analytics)","Workforce Analytics AI","Workforce Analytics AI:name","description","true","Workforce Analytics AI via name","",""
"9114003767535","Leena AI (AI for employee support chatbots)","Employee Engagement AI","Employee Engagement AI:name","description","true","Employee Engagement AI via name","",""
"9114003800303","Ideal (AI for candidate screening and selection)","Resume Screening AI","Resume Screening AI:name","description","true","Resume Screening AI via name","",""
"9114003833071","Harver (AI for hiring and talent assessment)","Talent Matching AI | human-resources-ai-other","Talent Matching AI:name | human-resources-ai-other:handle","description","true","Talent Matching AI via name; Other via handle","",""
"9114003898607","Entelo (AI for recruitment and diversity hiring)","Talent Matching AI","Talent Matching AI:name","description","true","Talent Matching AI via name","",""
"9114038534383","Hugging Face (AI for NLP models and applications)","Conversational AI","Conversational AI:name","product URL","true","Conversational AI via name","https://huggingface.co","Hugging Face (AI for NLP models and applications) Hugging Face Language AI"
"9114038632687","Google Translate AI (AI for multilingual translation)","Machine Translation AI","Machine Translation AI:name","description","true","Machine Translation AI via name","",""
"9114038763759","BERT (AI for contextual language understanding)","Conversational AI","Conversational AI:name","product URL","true","Conversational AI via name","https://research.google/pubs/bert-pre-training-of-deep-bidirectional-transformers-for-language-understanding/","BERT (AI for contextual language understanding) Google AI Language AI"
"9114039025903","spaCy (AI for text processing and analysis)","Intent Recognition AI","Intent Recognition AI:name","product URL","true","Intent Recognition AI via name","https://spacy.io","spaCy (AI for text processing and analysis) Explosion AI Language AI"
"9114039189743","AllenNLP (AI for NLP research and applications)","Machine Translation AI","Machine Translation AI:name","product URL","true","Machine Translation AI via name","https://allennlp.org","AllenNLP (AI for NLP research and applications) Allen Institute for AI Language AI"
"9114039222511","Rasa (AI for conversational AI and chatbots)","Conversational AI","Conversational AI:name","description","true","Conversational AI via name","",""
"9114039320815","Dialogflow (AI for building conversational interfaces)","Conversational AI","Conversational AI:name","description","true","Conversational AI via name","",""
"9114039419119","LanguageTool (AI for multilingual grammar checking)","Grammar Correction AI","Grammar Correction AI:name","description","true","Grammar Correction AI via name","",""
"9114039484655","Paraphrase.ai (AI for text rephrasing and translation)","Machine Translation AI","Machine Translation AI:name","description","true","Machine Translation AI via name","",""
"9114057408751","Kira Systems (AI for contract analysis and due diligence)","Contract Review AI","Contract Review AI:name","description","true","Contract Review AI via name","",""
"9114057441519","LawGeex (AI for automated contract review)","Contract Review AI","Contract Review AI:name","description","true","Contract Review AI via name","",""
"9114057474287","Luminance (AI for legal document analysis and insights)","Legal Research AI | legal-ai-other","Legal Research AI:name | legal-ai-other:handle","description","true","Legal Research AI via name; Other via handle","",""
"9114057507055","ROSS Intelligence (AI for legal research and case law analysis)","Legal Research AI","Legal Research AI:name","description","true","Legal Research AI via name","",""
"9114057539823","CaseText (AI for legal research and drafting)","Legal Research AI","Legal Research AI:name","description","true","Legal Research AI via name","",""
"9114057572591","LexisNexis (AI for legal analytics and research)","Legal Research AI","Legal Research AI:name","description","true","Legal Research AI via name","",""
"9114057605359","Clio (AI for legal practice management and billing)","Legal Research AI | legal-ai-other","Legal Research AI:name | legal-ai-other:handle","description","true","Legal Research AI via name; Other via handle","",""
"9114057638127","ContractPodAi (AI for contract lifecycle management)","Contract Review AI | Legal Research AI","Contract Review AI:name | Legal Research AI:name","product URL","true","Contract Review AI via name; Legal Research AI via name","https://contractpodai.com","ContractPodAi (AI for contract lifecycle management) ContractPodAi Legal AI"
"9114057703663","Ironclad (AI for contract management and collaboration)","Contract Review AI","Contract Review AI:name","product URL","true","Contract Review AI via name","https://ironclad.com","Ironclad (AI for contract management and collaboration) Ironclad Legal AI"
"9114057736431","eBrevia (AI for contract extraction and analysis)","Contract Review AI | Legal Research AI","Contract Review AI:name | Legal Research AI:name","product URL","true","Contract Review AI via name; Legal Research AI via name","https://ebrevia.com",""
"9114057769199","Neota Logic (AI for legal automation and compliance)","Legal Research AI | legal-ai-other","Legal Research AI:name | legal-ai-other:handle","description","true","Legal Research AI via name; Other via handle","",""
"9114057801967","LegalSifter (AI for contract review and negotiation)","Contract Review AI","Contract Review AI:name","description","true","Contract Review AI via name","",""
"9114057834735","Doctrine (AI for legal case research and analytics)","Legal Research AI","Legal Research AI:name","description","true","Legal Research AI via name","",""
"9114057867503","Legislate (AI for contract creation and management)","Contract Review AI","Contract Review AI:name","product URL","true","Contract Review AI via name","https://legislate.com","Legislate (AI for contract creation and management) Legislate Legal AI"
"9114057900271","Onit (AI for legal workflow automation)","Legal Research AI | legal-ai-other","Legal Research AI:name | legal-ai-other:handle","description","true","Legal Research AI via name; Other via handle","",""
"9116612559087","AspenTech (AI for manufacturing optimization)","Industrial Robotics AI","Industrial Robotics AI:name","description","true","Industrial Robotics AI via name","",""
"9116612624623","Augury (AI for machine health monitoring)","Predictive Maintenance AI","Predictive Maintenance AI:name","product URL","true","Predictive Maintenance AI via name","https://www.augury.com","Augury (AI for machine health monitoring) Augury Manufacturing AI"
"9116612690159","Braincube (AI for manufacturing process optimization)","Industrial Robotics AI","Industrial Robotics AI:name","description","true","Industrial Robotics AI via name","",""
"9116612755695","C3.ai (AI for manufacturing process optimization)","Predictive Maintenance AI","Predictive Maintenance AI:name","description","true","Predictive Maintenance AI via name","",""
"9116612788463","DataProphet (AI for quality control in production)","Predictive Maintenance AI","Predictive Maintenance AI:name","product URL","true","Predictive Maintenance AI via name","https://dataprophet.com","DataProphet (AI for quality control in production) DataProphet Manufacturing AI"
"9116612853999","Falkonry (AI for manufacturing anomaly detection)","Predictive Maintenance AI","Predictive Maintenance AI:name","description","true","Predictive Maintenance AI via name","",""
"9116612952303","GE Predix (AI for predictive maintenance in manufacturing)","Predictive Maintenance AI","Predictive Maintenance AI:name","description","true","Predictive Maintenance AI via name","",""
"9116613017839","Litmus Automation (AI for smart manufacturing IoT)","Industrial Robotics AI","Industrial Robotics AI:name","description","true","Industrial Robotics AI via name","",""
"9116613050607","Oden Technologies (AI for factory performance analytics)","Industrial Robotics AI","Industrial Robotics AI:name","product URL","true","Industrial Robotics AI via name","https://oden.io","Oden Technologies (AI for factory performance analytics) Oden Technologies Manufacturing AI"
"9116613083375","Seeq (AI for industrial data analytics)","Industrial Robotics AI","Industrial Robotics AI:name","product URL","true","Industrial Robotics AI via name","https://seeq.com","Seeq (AI for industrial data analytics) Seeq Manufacturing AI"
"9116613181679","Siemens AI (AI for industrial automation and analytics)","Industrial Robotics AI","Industrial Robotics AI:name","product URL","true","Industrial Robotics AI via name","https://new.siemens.com","Siemens AI (AI for industrial automation and analytics) Siemens Manufacturing AI"
"9116613214447","Sight Machine (AI for manufacturing analytics)","Industrial Robotics AI","Industrial Robotics AI:name","description","true","Industrial Robotics AI via name","",""
"9116613247215","SparkCognition (AI for predictive maintenance and analytics)","Predictive Maintenance AI","Predictive Maintenance AI:name","description","true","Predictive Maintenance AI via name","",""
"9116613345519","Symbotic (AI for warehouse automation and robotics)","Industrial Robotics AI","Industrial Robotics AI:name","product URL","true","Industrial Robotics AI via name","https://symbotic.com","Symbotic (AI for warehouse automation and robotics) Symbotic Manufacturing AI"
