"product_id","title","status","source_method","source_url","current_word_count","generated_word_count","updated","skipped_reason","seo_title","seo_description"
"9108446380271","StoryAI (AI for generating creative narratives)","ACTIVE","custom metafield","https://www.storyai.com/","11","681","true","","StoryAI | Creative AI","StoryAI is a creative ai. Review its features, workflow fit, and overall value before you compare options."
"9108450640111","All-in-One AI Video, Voice & Music Platform – TopMediai","ACTIVE","custom metafield","https://www.topmediai.com/","53","788","true","","All-in-One AI Video, Voice & Music Platform – TopMediai | TopMediai","All-in-One AI Video, Voice & Music Platform – TopMediai is an ai voice generator. Review its features, workflow fit, and overall value before you compare..."
"9111282516207","Zendesk AI (AI for customer support automation)","ACTIVE","custom metafield","https://www.zendesk.com/in","15","871","true","","Zendesk AI | AI Governance Platform","Zendesk AI is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111282614511","Intercom AI (AI for customer messaging and support)","ACTIVE","custom metafield","https://www.intercom.com/","12","746","true","","Intercom AI | Customer Service AI","Intercom AI is a customer service ai. Review its features, workflow fit, and overall value before you compare options."
"9111282680047","Freshdesk AI (AI for ticketing and customer query resolution)","ACTIVE","custom metafield","https://www.freshworks.com/freshdesk","11","756","true","","Freshdesk AI | Analytics Platform","Freshdesk AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111282745583","Drift (AI for conversational marketing and support)","ACTIVE","custom metafield","https://www.drift.com/","12","596","true","","Drift | Customer Service AI","Drift is a customer service ai. Review its features, workflow fit, and overall value before you compare options."
"9111282811119","LivePerson (AI for customer engagement and chatbots)","ACTIVE","custom metafield","https://www.liveperson.com/","10","861","true","","LivePerson | AI Chatbot Platform","LivePerson is an ai chatbot platform. Review its features, workflow fit, and overall value before you compare options."
"9111282843887","Tidio (AI for small business customer support)","ACTIVE","custom metafield","https://www.tidio.com/","13","744","true","","Tidio | AI Governance Platform","Tidio is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111282909423","Kustomer (AI for customer service analytics)","ACTIVE","custom metafield","https://www.kustomer.com/","11","785","true","","Kustomer | Analytics Platform","Kustomer is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111282974959","Sprout Social (AI for customer engagement on social media)","ACTIVE","custom metafield","https://sproutsocial.com/","12","746","true","","Sprout Social | Analytics Platform","Sprout Social is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111283040495","Helpshift (AI for in-app customer support)","ACTIVE","custom metafield","https://www.helpshift.com/","11","828","true","","Helpshift | Workflow Automation Tool","Helpshift is a workflow automation tool. Review its features, workflow fit, and overall value before you compare options."
"9111283106031","Verint AI (AI for customer interaction analytics)","ACTIVE","custom metafield","https://www.verint.com/","11","880","true","","Verint AI | Meeting Assistant","Verint AI is a meeting assistant. Review its features, workflow fit, and overall value before you compare options."
"9111283138799","Genesys Cloud AI (AI for call center automation)","ACTIVE","custom metafield","https://www.genesys.com/","13","743","true","","Genesys Cloud AI | Workflow Automation Tool","Genesys Cloud AI is a workflow automation tool. Review its features, workflow fit, and overall value before you compare options."
"9111283237103","Conversica (AI for automated customer outreach)","ACTIVE","custom metafield","https://www.conversica.com/","10","740","true","","Conversica | Customer Service AI","Conversica is a customer service ai. Review its features, workflow fit, and overall value before you compare options."
"9111283269871","Ultimate.ai (AI for multilingual customer support)","ACTIVE","custom metafield","https://www.zendesk.com/in/service/ai/ai-agents","11","847","true","","Ultimate.ai | AI Governance Platform","Ultimate.ai is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111822631151","Tableau AI (AI for data visualization and insights)","ACTIVE","insufficient","https://www.tableau.com/pricing","16","0","false","Could not gather enough trustworthy source material","",""
"9111822663919","DataRobot (AI for automated machine learning and modeling)","ACTIVE","custom metafield","https://www.datarobot.com/","17","891","true","","DataRobot | AI Governance Platform","DataRobot is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111822729455","H2O.ai (Open-source AI for predictive analytics)","ACTIVE","insufficient","https://h2o.ai/pricing","16","0","false","Could not gather enough trustworthy source material","",""
"9111822762223","Power BI AI (Microsoft AI for data analytics and reporting)","ACTIVE","custom metafield","https://www.microsoft.com/en-us/power-platform/products/power-bi/pricing","18","717","true","","Power BI AI | Analytics Platform","Power BI AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822794991","RapidMiner (AI for data science and ML workflows)","ACTIVE","custom metafield","https://altair.com/altair-rapidminer","17","748","true","","RapidMiner | Analytics Platform","RapidMiner is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822860527","KNIME (AI for data analytics and automation)","ACTIVE","custom metafield","https://www.knime.com/knime-hub-pricing","17","836","true","","KNIME | Analytics Platform","KNIME is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822893295","Looker AI (AI for business intelligence and data exploration)","ACTIVE","custom metafield","https://cloud.google.com/looker-bi","16","845","true","","Looker AI | Analytics Platform","Looker AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822926063","Sisense (AI for embedded analytics and dashboards)","ACTIVE","custom metafield","https://www.sisense.com/pricing","15","697","true","","Sisense | Analytics Platform","Sisense is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822958831","ThoughtSpot (AI for search-driven data analytics)","ACTIVE","custom metafield","https://www.thoughtspot.com/pricing","18","774","true","","ThoughtSpot | Analytics Platform","ThoughtSpot is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111822991599","Qlik Sense (AI for data visualization and insights)","ACTIVE","insufficient","https://www.qlik.com/us/try-or-buy/download-qlik-sense","21","0","false","Could not gather enough trustworthy source material","",""
"9111823057135","Alteryx (AI for data preparation and analytics automation)","ACTIVE","custom metafield","https://www.alteryx.com/products/pricing","17","744","true","","Alteryx | Analytics Platform","Alteryx is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111823089903","Datarails (AI for financial data analysis and forecasting)","ACTIVE","custom metafield","https://www.datarails.com/pricing","21","832","true","","Datarails | SEO Content Tool","Datarails is a seo content tool. Review its features, workflow fit, and overall value before you compare options."
"9111823122671","BigML (AI for machine learning model deployment)","ACTIVE","custom metafield","https://bigml.com/pricing","20","801","true","","BigML | Cloud Hosting Platform","BigML is a cloud hosting platform. Review its features, workflow fit, and overall value before you compare options."
"9111823155439","Dataiku (AI for collaborative data science projects)","ACTIVE","custom metafield","https://www.dataiku.com/","25","783","true","","Dataiku | AI Governance Platform","Dataiku is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111823188207","Yellowfin BI (AI for automated business intelligence)","ACTIVE","custom metafield","https://www.yellowfinbi.com/pricing","17","815","true","","Yellowfin BI | AI Chatbot Platform","Yellowfin BI is an ai chatbot platform. Review its features, workflow fit, and overall value before you compare options."
"9111823253743","TIBCO Spotfire (AI for advanced data analytics)","ACTIVE","custom metafield","https://www.spotfire.com/","19","816","true","","TIBCO Spotfire | Analytics Platform","TIBCO Spotfire is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111823286511","Zest AI (AI for credit risk modeling and decisions)","ACTIVE","custom metafield","https://www.zest.ai/","21","846","true","","Zest AI | AI Governance Platform","Zest AI is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111823319279","Quantexa (AI for news and risk intelligence)","ACTIVE","custom metafield","https://www.quantexa.com/","65","810","true","","Quantexa | AI Governance Platform","Quantexa is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111849042159","Duolingo AI (Personalized language learning)","ACTIVE","custom metafield","https://www.duolingo.com/plus","15","733","true","","Duolingo AI | Education AI","Duolingo AI is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849107695","Quizlet (Study tools and flashcards)","ACTIVE","insufficient","https://quizlet.com/upgrade","12","0","false","Could not gather enough trustworthy source material","",""
"9111849173231","Socratic (Google) for homework","ACTIVE","insufficient","https://socratic.google.com/","14","0","false","Could not gather enough trustworthy source material","",""
"9111849238767","Khan Academy AI (Khanmigo)","ACTIVE","custom metafield","https://khanmigo.ai/","14","706","true","","Khan Academy AI | Education AI","Khan Academy AI is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849304303","Edpuzzle (Interactive video-based learning)","ACTIVE","custom metafield","https://edpuzzle.com/","12","736","true","","Edpuzzle | Education AI","Edpuzzle is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849337071","Brainly (Community-driven homework help)","ACTIVE","custom metafield","https://brainly.com/","20","820","true","","Brainly | Education AI","Brainly is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849402607","Grammarly Edu (Writing improvement)","ACTIVE","custom metafield","https://www.grammarly.com/edu","18","791","true","","Grammarly Edu | Education AI","Grammarly Edu is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849468143","Coursera AI (Personalized recommendations)","ACTIVE","custom metafield","https://www.coursera.org/","15","823","true","","Coursera AI | Education AI","Coursera AI is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849533679","Chegg AI (Study tools and tutoring)","ACTIVE","insufficient","https://www.chegg.com/","19","0","false","Could not gather enough trustworthy source material","",""
"9111849599215","Kahoot AI (Interactive quizzes and games)","ACTIVE","custom metafield","https://kahoot.com/","13","828","true","","Kahoot AI | Form Builder","Kahoot AI is a form builder. Review its features, workflow fit, and overall value before you compare options."
"9111849631983","Quizizz (Gamified learning and assessments)","ACTIVE","custom metafield","https://wayground.com/","14","743","true","","Quizizz | Creative AI Tool","Quizizz is a creative ai tool. Review its features, workflow fit, and overall value before you compare options."
"9111849697519","Thinkster Math (Personalized math tutoring)","ACTIVE","custom metafield","https://thinkster.com/","12","671","true","","Thinkster Math | Education AI","Thinkster Math is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849763055","Smart Sparrow (Adaptive e-learning)","ACTIVE","custom metafield","https://www.smartsparrow.com/","13","796","true","","Smart Sparrow | Creative AI Tool","Smart Sparrow is a creative ai tool. Review its features, workflow fit, and overall value before you compare options."
"9111849828591","DreamBox (K-12 math learning)","ACTIVE","custom metafield","https://www.dreambox.com/","14","783","true","","DreamBox | Education AI","DreamBox is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111849894127","Edmentum (Curriculum and assessment)","ACTIVE","custom metafield","https://www.edmentum.com/","14","816","true","","Edmentum | AI Governance Platform","Edmentum is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9111849959663","Classcraft (Gamified classroom engagement)","ACTIVE","custom metafield","https://www.classcraft.com/","19","663","true","","Classcraft | Education AI","Classcraft is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111850025199","Nearpod (Interactive lesson creation)","ACTIVE","custom metafield","https://nearpod.com/","14","792","true","","Nearpod | Education AI","Nearpod is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111850090735","Century AI (Personalized learning paths)","ACTIVE","custom metafield","https://www.century.tech/","18","826","true","","Century AI | Education AI","Century AI is an education ai. Review its features, workflow fit, and overall value before you compare options."
"9111850123503","Otus (Student performance analytics)","ACTIVE","custom metafield","https://otus.com/","18","737","true","","Otus | Analytics Platform","Otus is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111871291631","AutoGrid (AI for energy grid optimization)","ACTIVE","custom metafield","https://www.auto-grid.com/","14","617","true","","AutoGrid | Energy AI","AutoGrid is an energy ai. Review its features, workflow fit, and overall value before you compare options."
"9111871357167","Enel X AI (AI for energy management and demand response)","ACTIVE","custom metafield","https://www.enelx.com/","14","691","true","","Enel X AI | Energy AI","Enel X AI is an energy ai. Review its features, workflow fit, and overall value before you compare options."
"9111871389935","GridPoint (AI for energy efficiency analytics)","ACTIVE","custom metafield","https://www.gridpoint.com/","15","778","true","","GridPoint | Analytics Platform","GridPoint is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111871422703","Stem AI (AI for energy storage optimization)","ACTIVE","custom metafield","https://www.stem.com/","12","727","true","","Stem AI | Analytics Platform","Stem AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111871455471","Bidgely (AI for home energy consumption analytics)","ACTIVE","custom metafield","https://www.bidgely.com/","14","804","true","","Bidgely | Analytics Platform","Bidgely is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111871488239","Drift Energy (AI for renewable energy forecasting)","ACTIVE","custom metafield","https://drift.energy/","13","777","true","","Drift Energy | Creative AI Tool","Drift Energy is a creative ai tool. Review its features, workflow fit, and overall value before you compare options."
"9111871521007","SparkMeter (AI for smart metering and grid analytics)","ACTIVE","custom metafield","https://www.sparkmeter.io/","13","816","true","","SparkMeter | Analytics Platform","SparkMeter is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9111871553775","Voltus (AI for demand response and energy savings)","ACTIVE","custom metafield","https://www.voltus.co/","13","770","true","","Voltus | Energy AI","Voltus is an energy ai. Review its features, workflow fit, and overall value before you compare options."
"9111871586543","Nnergix (AI for renewable energy analytics)","ACTIVE","custom metafield","https://www.nnergix.com/","15","778","true","","Nnergix | Analytics Platform","Nnergix is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112022548719","Climate TRACE (AI for tracking greenhouse gas emissions)","ACTIVE","custom metafield","https://climatetrace.org/","30","739","true","","Climate TRACE | Analytics Platform","Climate TRACE is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112022614255","Watershed AI (AI for corporate sustainability analytics)","ACTIVE","custom metafield","https://watershed.com/","25","805","true","","Watershed AI | Analytics Platform","Watershed AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112022712559","Pachama (AI for carbon offset verification and forestry)","ACTIVE","custom metafield","https://www.carbon-direct.com/","21","720","true","","Pachama | AI Governance Platform","Pachama is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9112022745327","Carbon Tracker (AI for energy transition analytics)","ACTIVE","custom metafield","https://carbontracker.com/","23","645","true","","Carbon Tracker | Analytics Platform","Carbon Tracker is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112022810863","SkyTruth (AI for environmental monitoring via satellite)","ACTIVE","custom metafield","https://skytruth.org/","24","820","true","","SkyTruth | Environmental AI","SkyTruth is an environmental ai. Review its features, workflow fit, and overall value before you compare options."
"9112022876399","Descartes Labs (AI for geospatial environmental analytics)","ACTIVE","custom metafield","https://descarteslabs.com/","20","645","true","","Descartes Labs | Analytics Platform","Descartes Labs is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112022909167","ClimateAI (AI for climate risk forecasting)","ACTIVE","custom metafield","https://climate.ai/","21","797","true","","ClimateAI | AI Governance Platform","ClimateAI is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9112022974703","Planet Labs AI (AI for satellite-based environmental monitoring)","ACTIVE","custom metafield","https://www.planet.com/","24","753","true","","Planet Labs AI | Analytics Platform","Planet Labs AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112023040239","Ecopia AI (AI for environmental mapping and land use)","ACTIVE","insufficient","https://ecopia.ai/","20","0","false","Could not gather enough trustworthy source material","",""
"9112023073007","Blue Sky Analytics (AI for air quality and emissions tracking)","ACTIVE","custom metafield","https://blueskyanalytics.com/","25","677","true","","Blue Sky Analytics | Analytics Platform","Blue Sky Analytics is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112044765423","Fairlearn (AI for bias detection and mitigation in ML models)","ACTIVE","custom metafield","https://fairlearn.org/","12","841","true","","Fairlearn | Ethics AI","Fairlearn is an ethics ai. Review its features, workflow fit, and overall value before you compare options."
"9112044830959","AI Explainability 360 (IBM) (AI for transparent model explanations)","ACTIVE","custom metafield","https://research.ibm.com/blog/ai-explainability-360","10","779","true","","AI Explainability 360 | Analytics Platform","AI Explainability 360 is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112044863727","Aequitas (AI for auditing bias and fairness in algorithms)","ACTIVE","insufficient","https://aequitas.dev/","10","0","false","Could not gather enough trustworthy source material","",""
"9112044929263","What-If Tool (Google) (AI for analyzing ML model fairness)","ACTIVE","custom metafield","https://pair-code.github.io/what-if-tool","13","776","true","","What-If Tool | Ethics AI","What-If Tool is an ethics ai. Review its features, workflow fit, and overall value before you compare options."
"9112044962031","LIME (AI for local interpretable model-agnostic explanations)","ACTIVE","custom metafield","https://github.com/marcotcr/lime","13","814","true","","LIME | Ethics AI","LIME is an ethics ai. Review its features, workflow fit, and overall value before you compare options."
"9112044994799","SHAP (AI for feature importance and model interpretability)","ACTIVE","custom metafield","https://github.com/shap/shap","13","883","true","","SHAP | Ethics AI","SHAP is an ethics ai. Review its features, workflow fit, and overall value before you compare options."
"9112045060335","H2O Driverless AI Ethics (AI for ethical model development)","ACTIVE","custom metafield","https://h2o.ai/platform/ai-cloud/make/h2o-driverless-ai","13","711","true","","H2O Driverless AI Ethics | Architecture Design Software","H2O Driverless AI Ethics is an architecture design software. Review its features, workflow fit, and overall value before you compare options."
"9112045125871","EthicalML (AI for fairness and bias auditing tools)","ACTIVE","custom metafield","https://ethicalml.com/","13","701","true","","EthicalML | Ethics AI","EthicalML is an ethics ai. Review its features, workflow fit, and overall value before you compare options."
"9112045158639","Audit-AI (AI for detecting bias in predictive models)","ACTIVE","custom metafield","https://audit-ai.com/en","11","732","true","","Audit-AI | AI Governance Platform","Audit-AI is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9112045191407","Responsible AI Toolkit (Microsoft) (AI for ethical AI development)","ACTIVE","insufficient","https://azure.microsoft.com/en-us/services/machine-learning/responsible-ai","13","0","false","Could not gather enough trustworthy source material","",""
"9112477630703","Kensho (AI for financial data analysis and insights)","ACTIVE","insufficient","https://kensho.com/","50","0","false","Could not gather enough trustworthy source material","",""
"9112477729007","Plaid AI (AI for financial data aggregation and analytics)","ACTIVE","custom metafield","https://plaid.com/","39","830","true","","Plaid AI | AI Governance Platform","Plaid AI is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9112477794543","Upstart (AI for credit risk assessment and lending)","ACTIVE","insufficient","https://www.upstart.com/","27","0","false","Could not gather enough trustworthy source material","",""
"9112477860079","Alpaca (AI for algorithmic trading and investing)","ACTIVE","custom metafield","https://alpaca.markets/","31","794","true","","Alpaca | Finance AI","Alpaca is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112477958383","Numerai (AI for crowdsourced financial modeling)","ACTIVE","custom metafield","https://numer.ai/","26","759","true","","Numerai | Finance AI","Numerai is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112478023919","Symphony Ayasdi (AI for financial fraud detection)","ACTIVE","custom metafield","https://www.symphonyai.com/","24","840","true","","Symphony Ayasdi | Finance AI","Symphony Ayasdi is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112478122223","TradingView AI (AI for market analysis and trading signals)","ACTIVE","custom metafield","https://www.tradingview.com/","21","720","true","","TradingView AI | AI Governance Platform","TradingView AI is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9112478154991","FICO Falcon (AI for fraud detection in payments)","ACTIVE","custom metafield","https://www.fico.com/","22","813","true","","FICO Falcon | Analytics Platform","FICO Falcon is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112478220527","QuantConnect (AI for algorithmic trading strategies)","ACTIVE","custom metafield","https://www.quantconnect.com/","23","800","true","","QuantConnect | Cloud Hosting Platform","QuantConnect is a cloud hosting platform. Review its features, workflow fit, and overall value before you compare options."
"9112478318831","Credit Karma AI (AI for personal finance recommendations)","ACTIVE","custom metafield","https://www.creditkarma.com/","19","671","true","","Credit Karma AI | Finance AI","Credit Karma AI is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112478384367","Affirm AI (AI for buy-now-pay-later analytics)","ACTIVE","custom metafield","https://www.affirm.com/","18","808","true","","Affirm AI | Analytics Platform","Affirm AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112478449903","Enova AI (AI for lending and credit decisions)","ACTIVE","custom metafield","https://www.enova.com/","26","703","true","","Enova AI | Analytics Platform","Enova AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112478580975","Wealthfront AI (AI for robo-advisory and investing)","ACTIVE","custom metafield","https://www.wealthfront.com/","21","860","true","","Wealthfront AI | Finance AI","Wealthfront AI is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112478679279","Betterment AI (AI for automated financial planning)","ACTIVE","custom metafield","https://www.betterment.com/","18","726","true","","Betterment AI | Workflow Automation Tool","Betterment AI is a workflow automation tool. Review its features, workflow fit, and overall value before you compare options."
"9112478777583","SigFig (AI for investment portfolio optimization)","ACTIVE","custom metafield","https://sigfig.com/","22","701","true","","SigFig | Finance AI","SigFig is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112478908655","TrueAccord (AI for debt collection analytics)","ACTIVE","custom metafield","https://www.trueaccord.com/","22","775","true","","TrueAccord | Analytics Platform","TrueAccord is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9112478974191","LendingClub AI (AI for peer-to-peer lending insights)","ACTIVE","custom metafield","https://www.lendingclub.com/","20","876","true","","LendingClub AI | Finance AI","LendingClub AI is a finance ai. Review its features, workflow fit, and overall value before you compare options."
"9112479072495","Bloomberg Terminal AI (AI for financial market analysis)","ACTIVE","insufficient","https://www.bloomberg.com/professional/solution/bloomberg-terminal","21","0","false","Could not gather enough trustworthy source material","",""
"9112479138031","Yodlee AI (AI for financial data aggregation)","ACTIVE","custom metafield","https://www.yodlee.com/","19","739","true","","Yodlee AI | Analytics Platform","Yodlee AI is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9113821282543","Unity AI (AI for game development and NPC behavior)","ACTIVE","insufficient","https://unity.com/products,/products","11","0","false","Could not gather enough trustworthy source material","",""
"9113821348079","Scenario (AI for procedural game asset generation)","ACTIVE","custom metafield","https://www.scenario.com/","12","801","true","","Scenario | Architecture Design Software","Scenario is an architecture design software. Review its features, workflow fit, and overall value before you compare options."
"9113821413615","Unreal Engine AI (AI for realistic NPC and environment creation)","ACTIVE","insufficient","https://www.unrealengine.com/en-US","14","0","false","Could not gather enough trustworthy source material","",""
"9113821511919","GameMaker AI (AI for simplified game development)","ACTIVE","custom metafield","https://gamemaker.io/en","12","727","true","","GameMaker AI | Gaming AI","GameMaker AI is a gaming ai. Review its features, workflow fit, and overall value before you compare options."
"9113821577455","Artomatix (AI for 3D game asset generation)","ACTIVE","custom metafield","https://boardmanmarinapark.com/boardman-marina-park-RV-campground.html","10","741","true","","Artomatix | SEO Content Tool","Artomatix is a seo content tool. Review its features, workflow fit, and overall value before you compare options."
"9113821610223","Promethean AI (AI for automated game world building)","ACTIVE","custom metafield","https://www.prometheanai.com/","11","709","true","","Promethean AI | Architecture Design Software","Promethean AI is an architecture design software. Review its features, workflow fit, and overall value before you compare options."
"9113821708527","Modl.ai (AI for game testing and bot behavior)","ACTIVE","custom metafield","https://modl.ai/","10","726","true","","Modl.ai | Creative AI Tool","Modl.ai is a creative ai tool. Review its features, workflow fit, and overall value before you compare options."
"9113821806831","DeepMotion (AI for character animation in games)","ACTIVE","custom metafield","https://deepmotion.com/","9","771","true","","DeepMotion | Architecture Design Software","DeepMotion is an architecture design software. Review its features, workflow fit, and overall value before you compare options."
"9113821839599","PlaytestCloud AI (AI for automated game playtesting)","ACTIVE","custom metafield","https://www.playtestcloud.com/","13","762","true","","PlaytestCloud AI | Form Builder","PlaytestCloud AI is a form builder. Review its features, workflow fit, and overall value before you compare options."
"9113821905135","Inworld AI (AI for dynamic NPC dialogue and behavior)","ACTIVE","custom metafield","https://inworld.ai/","13","743","true","","Inworld AI | AI Voice Generator","Inworld AI is an ai voice generator. Review its features, workflow fit, and overall value before you compare options."
"9113821970671","Convai (AI for conversational NPCs in games)","ACTIVE","custom metafield","https://convai.com/","13","790","true","","Convai | AI Chatbot Platform","Convai is an ai chatbot platform. Review its features, workflow fit, and overall value before you compare options."
"9113822003439","Havok AI (AI for physics-based game interactions)","ACTIVE","insufficient","https://www.havok.com/","11","0","false","Could not gather enough trustworthy source material","",""
"9113822101743","AIGameDev (AI for game AI research and prototyping)","ACTIVE","insufficient","https://aigamedev.com/","11","0","false","Could not gather enough trustworthy source material","",""
"9113822167279","Procedural Worlds (AI for terrain and environment generation)","ACTIVE","custom metafield","https://procedural-worlds.com/","10","710","true","","Procedural Worlds | Architecture Design Software","Procedural Worlds is an architecture design software. Review its features, workflow fit, and overall value before you compare options."
"9113822200047","GameSynth (AI for procedural game audio design)","ACTIVE","custom metafield","https://gamesynth.com/","12","691","true","","GameSynth | Creative AI Tool","GameSynth is a creative ai tool. Review its features, workflow fit, and overall value before you compare options."
"9113899860207","IBM Watson Health (AI for clinical decision support)","ACTIVE","custom metafield","https://www.ibm.com/products","11","752","true","","IBM Watson Health | Analytics Platform","IBM Watson Health is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9113900024047","PathAI (AI for pathology diagnostics and imaging)","ACTIVE","custom metafield","https://www.pathai.com/","9","843","true","","PathAI | Creative AI Tool","PathAI is a creative ai tool. Review its features, workflow fit, and overall value before you compare options."
"9113900187887","Tempus (AI for precision medicine and genomics)","ACTIVE","custom metafield","https://www.tempus.com/","83","744","true","","Tempus | Analytics Platform","Tempus is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9113900351727","Zebra Medical Vision (AI for medical imaging analysis)","ACTIVE","insufficient","https://www.zebra-med.com/","10","0","false","Could not gather enough trustworthy source material","",""
"9113900482799","Aidoc (AI for radiology diagnostics and triage)","ACTIVE","custom metafield","https://www.aidoc.com/","11","828","true","","Aidoc | Healthcare AI","Aidoc is a healthcare ai. Review its features, workflow fit, and overall value before you compare options."
"9113900646639","Butterfly Network (AI for ultrasound imaging analysis)","ACTIVE","custom metafield","https://www.butterflynetwork.com/","9","752","true","","Butterfly Network | Healthcare AI","Butterfly Network is a healthcare ai. Review its features, workflow fit, and overall value before you compare options."
"9113900876015","Qure.ai (AI for chest X-ray and CT scan interpretation)","ACTIVE","custom metafield","https://www.qure.ai/","13","848","true","","Qure.ai | Healthcare AI","Qure.ai is a healthcare ai. Review its features, workflow fit, and overall value before you compare options."
"9113901007087","Merative (AI for healthcare data analytics)","ACTIVE","custom metafield","https://www.merative.com/","11","792","true","","Merative | Analytics Platform","Merative is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9113901105391","DeepMind Health (AI for medical research and diagnostics)","ACTIVE","insufficient","https://deepmind.google/research/health","11","0","false","Could not gather enough trustworthy source material","",""
"9113901236463","Caption Health (AI for guided ultrasound imaging)","ACTIVE","insufficient","https://captionhealth.com/","8","0","false","Could not gather enough trustworthy source material","",""
"9113901433071","Prognos Health (AI for predictive healthcare analytics)","ACTIVE","custom metafield","https://prognoshealth.com/","11","818","true","","Prognos Health | Analytics Platform","Prognos Health is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9113901564143","Ada Health (AI for symptom checking and triage)","ACTIVE","custom metafield","https://ada.com/","8","731","true","","Ada Health | Healthcare AI","Ada Health is a healthcare ai. Review its features, workflow fit, and overall value before you compare options."
"9113901695215","Huma (AI for remote patient monitoring)","ACTIVE","custom metafield","https://www.huma.com/","9","924","true","","Huma | Analytics Platform","Huma is an analytics platform. Review its features, workflow fit, and overall value before you compare options."
"9113901826287","Biofourmis (AI for personalized patient care analytics)","ACTIVE","custom metafield","https://biofourmis.com/","10","768","true","","Biofourmis | AI Governance Platform","Biofourmis is an ai governance platform. Review its features, workflow fit, and overall value before you compare options."
"9113901957359","Flatiron Health (AI for oncology data management)","ACTIVE","custom metafield","https://flatiron.com/","9","671","true","","Flatiron Health | Healthcare AI","Flatiron Health is a healthcare ai. Review its features, workflow fit, and overall value before you compare options."
"9113902055663","HeartFlow (AI for cardiovascular diagnostics)","ACTIVE","custom metafield","https://www.heartflow.com/","9","805","true","","HeartFlow | Architecture Design Software","HeartFlow is an architecture design software. Review its features, workflow fit, and overall value before you compare options."
