"product_id","graphql_id","title","handle","vendor","status","online_store_url","metafield_type","metafield_url","normalized_metafield_url","url_status","http_status","final_url","final_domain","redirect_count","official_website_assessment","landing_type","page_title","heading","failure_reason","notes"
"9112477860079","gid://shopify/Product/9112477860079","Alpaca (AI for algorithmic trading and investing)","alpaca-finance-ai","Alpaca","ACTIVE","","url","https://alpaca.markets/","https://alpaca.markets/","working","200","https://alpaca.markets/","alpaca.markets","0","likely_official_website","product_page","Alpaca - Developer-first API for Stock, Options, Crypto Trading","API for Stock, Options Trading & more","","title_token_matches:3 | vendor_token_matches:1"
"9112477958383","gid://shopify/Product/9112477958383","Numerai (AI for crowdsourced financial modeling)","numerai-finance-ai","Numerai","ACTIVE","","url","https://numer.ai/","https://numer.ai/","working","200","https://numer.ai/","numer.ai","0","likely_official_website","product_page","Numerai","","","title_token_matches:1 | vendor_token_matches:1"
"9112478023919","gid://shopify/Product/9112478023919","Symphony Ayasdi (AI for financial fraud detection)","symphony-ayasdi-finance-ai","Symphony Ayasdi","ACTIVE","","url","https://www.symphonyai.com/","https://www.symphonyai.com/","working","200","https://www.symphonyai.com/","symphonyai.com","0","likely_official_website","product_page","AI for Business - SymphonyAI - AI Applications","The AI Microsoft trusts to get real work done","","title_token_matches:2 | vendor_token_matches:1"
"9112478122223","gid://shopify/Product/9112478122223","TradingView AI (AI for market analysis and trading signals)","tradingview-ai-finance-ai","TradingView","ACTIVE","","url","https://www.tradingview.com/","https://www.tradingview.com/","working","200","https://www.tradingview.com/","tradingview.com","0","likely_official_website","product_page","TradingView — Track All Markets","The best trades require research, then commitment.","","title_token_matches:3 | vendor_token_matches:1"
"9112478154991","gid://shopify/Product/9112478154991","FICO Falcon (AI for fraud detection in payments)","fico-falcon-finance-ai","FICO","ACTIVE","","url","https://www.fico.com/","https://www.fico.com/","working","200","https://www.fico.com/","fico.com","0","likely_official_website","product_page","Applied Intelligence – Powering Your Customer Connections | FICO","Your FICO® Score, from FICO","","title_token_matches:1 | vendor_token_matches:1"
"9112478220527","gid://shopify/Product/9112478220527","QuantConnect (AI for algorithmic trading strategies)","quantconnect-finance-ai","QuantConnect","ACTIVE","","url","https://www.quantconnect.com/","https://www.quantconnect.com/","working","200","https://www.quantconnect.com/","quantconnect.com","0","likely_official_website","product_page","Open Source Algorithmic Trading Platform. - QuantConnect.com","The World's Leading Algorithmic Trading Platform","","title_token_matches:4 | vendor_token_matches:1"
"9112478318831","gid://shopify/Product/9112478318831","Credit Karma AI (AI for personal finance recommendations)","credit-karma-ai-finance-ai","Credit Karma","ACTIVE","","url","https://www.creditkarma.com/","https://www.creditkarma.com/","working","200","https://www.creditkarma.com/Error_Credit_Karma.htm?referenceerror=18.1e67d117.1775742531.12845a95","creditkarma.com","1","likely_official_website","product_page","Error | Credit Karma","","","redirected_1_time | title_token_matches:2 | vendor_token_matches:2"
"9112478384367","gid://shopify/Product/9112478384367","Affirm AI (AI for buy-now-pay-later analytics)","affirm-ai-finance-ai","Affirm","ACTIVE","","url","https://www.affirm.com/","https://www.affirm.com/","working","200","https://www.affirm.com/","affirm.com","0","likely_official_website","product_page","Affirm | Pay over time with flexible payment plans and no fees","","","title_token_matches:2 | vendor_token_matches:1"
"9112478449903","gid://shopify/Product/9112478449903","Enova AI (AI for lending and credit decisions)","enova-ai-finance-ai","Enova","ACTIVE","","url","https://www.enova.com/","https://www.enova.com/","working","200","https://www.enova.com/","enova.com","0","likely_official_website","product_page","Enova International - Work Someplace Awesome.","Providing access to fast, trustworthy credit through world-class analytics and technology.","","title_token_matches:3 | vendor_token_matches:1"
"9112478580975","gid://shopify/Product/9112478580975","Wealthfront AI (AI for robo-advisory and investing)","wealthfront-ai-finance-ai","Wealthfront","ACTIVE","","url","https://www.wealthfront.com/","https://www.wealthfront.com/","working","200","https://www.wealthfront.com/","wealthfront.com","0","likely_official_website","product_page","Money works better here | Wealthfront","Earn up to 4.20% APY","","title_token_matches:1 | vendor_token_matches:1"
"9112478679279","gid://shopify/Product/9112478679279","Betterment AI (AI for automated financial planning)","betterment-ai-finance-ai","Betterment","ACTIVE","","url","https://www.betterment.com/","https://www.betterment.com/","working","200","https://www.betterment.com/","betterment.com","0","likely_official_website","product_page","Betterment | Automated investing & Financial planning","Build your wealth in the background","","title_token_matches:4 | vendor_token_matches:1"
"9112478777583","gid://shopify/Product/9112478777583","SigFig (AI for investment portfolio optimization)","sigfig-finance-ai","SigFig","ACTIVE","","url","https://sigfig.com/","https://sigfig.com/","working","200","https://sigfig.com/","sigfig.com","0","likely_official_website","product_page","Financial Services Hero","Where can we take you?","","title_token_matches:1 | vendor_token_matches:1"
"9112478908655","gid://shopify/Product/9112478908655","TrueAccord (AI for debt collection analytics)","trueaccord-finance-ai","TrueAccord","ACTIVE","","url","https://www.trueaccord.com/","https://www.trueaccord.com/","working","200","https://www.trueaccord.com/","trueaccord.com","0","likely_official_website","product_page","Collect faster from happier people","High-Performance Recovery.","","title_token_matches:2 | vendor_token_matches:1"
"9112478974191","gid://shopify/Product/9112478974191","LendingClub AI (AI for peer-to-peer lending insights)","lendingclub-ai-finance-ai","LendingClub","ACTIVE","","url","https://www.lendingclub.com/","https://www.lendingclub.com/","working","200","https://www.lendingclub.com/","lendingclub.com","0","likely_official_website","product_page","Online Personal Loans + Online Banking | LendingClub","Personal loan rates starting as low as 6.53% APR¹","","title_token_matches:2 | vendor_token_matches:1"
"9112479072495","gid://shopify/Product/9112479072495","Bloomberg Terminal AI (AI for financial market analysis)","bloomberg-terminal-ai-finance-ai","Bloomberg","ACTIVE","","url","https://www.bloomberg.com/professional/solution/bloomberg-terminal","https://www.bloomberg.com/professional/solution/bloomberg-terminal","unreachable","403","https://www.bloomberg.com/professional/solution/bloomberg-terminal","bloomberg.com","0","likely_official_website","unreachable","Bloomberg - Are you a robot?","Bloomberg","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9112479138031","gid://shopify/Product/9112479138031","Yodlee AI (AI for financial data aggregation)","yodlee-ai-finance-ai","Yodlee","ACTIVE","","url","https://www.yodlee.com/","https://www.yodlee.com/","working","200","https://www.yodlee.com/","yodlee.com","0","likely_official_website","product_page","Yodlee | Fuel Innovation with Secure, Connected Financial Data","Connect Data. Activate Insights. Drive Growth.","","title_token_matches:3 | vendor_token_matches:1"
"9113821282543","gid://shopify/Product/9113821282543","Unity AI (AI for game development and NPC behavior)","unity-ai-gaming-ai","Unity","ACTIVE","","url","https://unity.com/products,/products","https://unity.com/products,/products","unreachable","404","https://unity.com/products,/products","unity.com","0","likely_official_website","unreachable","","","http_404","title_token_matches:1 | vendor_token_matches:1 | http_404"
"9113821348079","gid://shopify/Product/9113821348079","Scenario (AI for procedural game asset generation)","scenario-gaming-ai","Scenario","ACTIVE","","url","https://www.scenario.com/","https://www.scenario.com/","working","200","https://www.scenario.com/","scenario.com","0","likely_official_website","product_page","Scenario | The Creative AI Infrastructure","Creative AI Built on Your DNA","","title_token_matches:1 | vendor_token_matches:1"
"9113821413615","gid://shopify/Product/9113821413615","Unreal Engine AI (AI for realistic NPC and environment creation)","unreal-engine-ai-gaming-ai","Unreal Engine","ACTIVE","","url","https://www.unrealengine.com/en-US","https://www.unrealengine.com/en-US","unreachable","403","https://www.unrealengine.com/en-US","unrealengine.com","0","likely_official_website","unreachable","","","http_403","title_token_matches:2 | vendor_token_matches:2 | http_403"
"9113821511919","gid://shopify/Product/9113821511919","GameMaker AI (AI for simplified game development)","gamemaker-ai-gaming-ai","GameMaker","ACTIVE","","url","https://gamemaker.io/en","https://gamemaker.io/en","working","200","https://gamemaker.io/en","gamemaker.io","0","likely_official_website","product_page","GameMaker | Make 2D Games With The Free Engine","START MAKING GAMES","","title_token_matches:2 | vendor_token_matches:1"
"9113821577455","gid://shopify/Product/9113821577455","Artomatix (AI for 3D game asset generation)","artomatix-gaming-ai","Artomatix","ACTIVE","","url","https://boardmanmarinapark.com/boardman-marina-park-RV-campground.html","https://boardmanmarinapark.com/boardman-marina-park-RV-campground.html","working","200","https://boardmanmarinapark.com/boardman-marina-park-RV-campground.html","boardmanmarinapark.com","0","unclear","other_page","WD138 | Situs Slot Premium dengan Fitur Lengkap dan Server Stabil","WD138 | Situs Slot Premium dengan Fitur Lengkap dan Server Stabil","",""
"9113821610223","gid://shopify/Product/9113821610223","Promethean AI (AI for automated game world building)","promethean-ai-gaming-ai","Promethean AI","ACTIVE","","url","https://www.prometheanai.com/","https://www.prometheanai.com/","working","200","https://www.prometheanai.com/","prometheanai.com","0","likely_official_website","product_page","Home | prometheanai","","","title_token_matches:1 | vendor_token_matches:1"
"9113821708527","gid://shopify/Product/9113821708527","Modl.ai (AI for game testing and bot behavior)","modl-ai-gaming-ai","Modl.ai","ACTIVE","","url","https://modl.ai/","https://modl.ai/","working","200","https://modl.ai/","modl.ai","0","likely_official_website","product_page","Home","Let AI find game bugs before your players do","","title_token_matches:3 | vendor_token_matches:1"
"9113821806831","gid://shopify/Product/9113821806831","DeepMotion (AI for character animation in games)","deepmotion-gaming-ai","DeepMotion","ACTIVE","","url","https://deepmotion.com/","https://deepmotion.com/","working","200","https://deepmotion.com/","deepmotion.com","0","likely_official_website","product_page","DeepMotion - AI Motion Capture & Body Tracking","","","title_token_matches:1 | vendor_token_matches:1"
"9113821839599","gid://shopify/Product/9113821839599","PlaytestCloud AI (AI for automated game playtesting)","playtestcloud-ai-gaming-ai","PlaytestCloud","ACTIVE","","url","https://www.playtestcloud.com/","https://www.playtestcloud.com/","working","200","https://www.playtestcloud.com/","playtestcloud.com","0","likely_official_website","product_page","PlaytestCloud - Player Insights Platform™","Real player feedback. Real fast.","","title_token_matches:2 | vendor_token_matches:1"
"9113821905135","gid://shopify/Product/9113821905135","Inworld AI (AI for dynamic NPC dialogue and behavior)","inworld-ai-gaming-ai","Inworld AI","ACTIVE","","url","https://inworld.ai/","https://inworld.ai/","working","200","https://inworld.ai/","inworld.ai","0","likely_official_website","product_page","Inworld AI | Top-ranked voice AI for realtime applications.","The #1 ranked,","","title_token_matches:2 | vendor_token_matches:1"
"9113821970671","gid://shopify/Product/9113821970671","Convai (AI for conversational NPCs in games)","convai-gaming-ai","Convai","ACTIVE","","url","https://convai.com/","https://convai.com/","working","200","https://convai.com/","convai.com","0","likely_official_website","product_page","Convai - Conversational AI for Virtual Worlds","Conversational AI Characters","","title_token_matches:3 | vendor_token_matches:1"
"9113822003439","gid://shopify/Product/9113822003439","Havok AI (AI for physics-based game interactions)","havok-ai-gaming-ai","Havok","ACTIVE","","url","https://www.havok.com/","https://www.havok.com/","unreachable","","","","0","unclear","unreachable","","","UNABLE_TO_VERIFY_LEAF_SIGNATURE","UNABLE_TO_VERIFY_LEAF_SIGNATURE"
"9113822101743","gid://shopify/Product/9113822101743","AIGameDev (AI for game AI research and prototyping)","aigamedev-gaming-ai","AIGameDev","ACTIVE","","url","https://aigamedev.com/","https://aigamedev.com/","unreachable","","","","0","unclear","unreachable","","","ECONNABORTED","ECONNABORTED"
"9113822167279","gid://shopify/Product/9113822167279","Procedural Worlds (AI for terrain and environment generation)","procedural-worlds-gaming-ai","Procedural Worlds","ACTIVE","","url","https://procedural-worlds.com/","https://procedural-worlds.com/","working","200","https://procedural-worlds.com/","procedural-worlds.com","0","likely_official_website","product_page","Procedural Worlds: World Creation for Everyone","","","title_token_matches:3 | vendor_token_matches:2"
"9113822200047","gid://shopify/Product/9113822200047","GameSynth (AI for procedural game audio design)","gamesynth-gaming-ai","GameSynth","ACTIVE","","url","https://gamesynth.com/","https://gamesynth.com/","working","200","https://gamesynth.com/","gamesynth.com","0","likely_official_website","product_page","","","","title_token_matches:2 | vendor_token_matches:1"
"9113899860207","gid://shopify/Product/9113899860207","IBM Watson Health (AI for clinical decision support)","ibm-watson-health-healthcare-ai","IBM","ACTIVE","","url","https://www.ibm.com/products","https://www.ibm.com/products","working","200","https://www.ibm.com/products","ibm.com","0","likely_official_website","product_page","IBM Products","IBM Products","","title_token_matches:1 | vendor_token_matches:1"
"9113900024047","gid://shopify/Product/9113900024047","PathAI (AI for pathology diagnostics and imaging)","path-ai-healthcare-ai","PathAI","ACTIVE","","url","https://www.pathai.com/","https://www.pathai.com/","working","200","https://www.pathai.com/","pathai.com","0","likely_official_website","product_page","PathAI | Pathology Transformed","Our Mission is to Improve Patient Outcomes with AI-Powered Pathology","","title_token_matches:3 | vendor_token_matches:1"
"9113900187887","gid://shopify/Product/9113900187887","Tempus (AI for precision medicine and genomics)","tempus-healthcare-ai","Tempus","ACTIVE","","url","https://www.tempus.com/","https://www.tempus.com/","working","200","https://www.tempus.com/","tempus.com","0","likely_official_website","product_page","Tempus | AI-Powered Precision Medicine & Genomic Testing","AI-enabled precision medicine","","title_token_matches:3 | vendor_token_matches:1"
"9113900351727","gid://shopify/Product/9113900351727","Zebra Medical Vision (AI for medical imaging analysis)","zebra-medical-vision-healthcare-ai","Zebra Medical Vision","ACTIVE","","url","https://www.zebra-med.com/","https://www.zebra-med.com/","unreachable","","","","0","unclear","unreachable","","","ERR_TLS_CERT_ALTNAME_INVALID","ERR_TLS_CERT_ALTNAME_INVALID"
"9113900482799","gid://shopify/Product/9113900482799","Aidoc (AI for radiology diagnostics and triage)","aidoc-healthcare-ai","Aidoc","ACTIVE","","url","https://www.aidoc.com/","https://www.aidoc.com/","working","200","https://www.aidoc.com/","aidoc.com","0","likely_official_website","product_page","Aidoc | Clinical AI Solutions for Healthcare Providers","See what matters. Less noise. More focus.","","title_token_matches:2 | vendor_token_matches:1"
"9113900646639","gid://shopify/Product/9113900646639","Butterfly Network (AI for ultrasound imaging analysis)","butterfly-network-healthcare-ai","Butterfly Network","ACTIVE","","url","https://www.butterflynetwork.com/","https://www.butterflynetwork.com/","working","200","https://www.butterflynetwork.com/","butterflynetwork.com","0","likely_official_website","product_page","The clear answer in point-of-care ultrasound | Butterfly iQ3","Bringing the power of ultrasound into your assessment, diagnosis and treatment.","","title_token_matches:3 | vendor_token_matches:2"
"9113900876015","gid://shopify/Product/9113900876015","Qure.ai (AI for chest X-ray and CT scan interpretation)","qure-ai-healthcare-ai","Qure.ai","ACTIVE","","url","https://www.qure.ai/","https://www.qure.ai/","working","200","https://www.qure.ai/","qure.ai","0","likely_official_website","product_page","Qure AI | AI assistance for Accelerated Healthcare","World&#x27;s Most Adopted Healthcare AI","","title_token_matches:2 | vendor_token_matches:1"
"9113901007087","gid://shopify/Product/9113901007087","Merative (AI for healthcare data analytics)","merative-healthcare-ai","Merative","ACTIVE","","url","https://www.merative.com/","https://www.merative.com/","working","200","https://www.merative.com/","merative.com","0","likely_official_website","product_page","Healthcare Data, Technology and Analytics | Merative","Achieve better outcomes in health and social care","","title_token_matches:4 | vendor_token_matches:1"
"9113901105391","gid://shopify/Product/9113901105391","DeepMind Health (AI for medical research and diagnostics)","deepmind-health-healthcare-ai","DeepMind","ACTIVE","","url","https://deepmind.google/research/health","https://deepmind.google/research/health","unreachable","404","https://deepmind.google/research/health/","deepmind.google","1","likely_official_website","unreachable","","Page not found","http_404","redirected_1_time | title_token_matches:3 | vendor_token_matches:1 | http_404"
"9113901236463","gid://shopify/Product/9113901236463","Caption Health (AI for guided ultrasound imaging)","caption-health-healthcare-ai","Caption Health","ACTIVE","","url","https://captionhealth.com/","https://captionhealth.com/","unreachable","","","","0","unclear","unreachable","","","EPROTO","EPROTO"
"9113901433071","gid://shopify/Product/9113901433071","Prognos Health (AI for predictive healthcare analytics)","prognos-health-healthcare-ai","Prognos Health","ACTIVE","","url","https://prognoshealth.com/","https://prognoshealth.com/","working","200","https://prognoshealth.com/","prognoshealth.com","0","likely_official_website","product_page","Home New","The most trusted provider of actionable clinical and genomic laboratory data","","title_token_matches:2 | vendor_token_matches:2"
"9113901564143","gid://shopify/Product/9113901564143","Ada Health (AI for symptom checking and triage)","ada-health-healthcare-ai","Ada Health","ACTIVE","","url","https://ada.com/","https://ada.com/","working","200","https://ada.com/","ada.com","0","likely_official_website","product_page","Health. Powered by Ada.","Health. Powered by Ada.","","title_token_matches:2 | vendor_token_matches:2"
"9113901695215","gid://shopify/Product/9113901695215","Huma (AI for remote patient monitoring)","huma-healthcare-ai","Huma","ACTIVE","","url","https://www.huma.com/","https://www.huma.com/","working","200","https://www.huma.com/","huma.com","0","likely_official_website","product_page","Huma","A c c e l e r a t i n g t h e a d o p t i o n o f d i g i t a l a n d A I a c r o s s c a r e a n d r e s e a r c h","","title_token_matches:1 | vendor_token_matches:1"
"9113901826287","gid://shopify/Product/9113901826287","Biofourmis (AI for personalized patient care analytics)","biofourmis-healthcare-ai","Biofourmis","ACTIVE","","url","https://biofourmis.com/","https://biofourmis.com/","working","200","https://biofourmis.com/","biofourmis.com","0","likely_official_website","product_page","Biofourmis | Revolutionize the delivery of care","Vital innovations that bring the right care to everyone, everywhere","","title_token_matches:2 | vendor_token_matches:1"
"9113901957359","gid://shopify/Product/9113901957359","Flatiron Health (AI for oncology data management)","flatiron-health-healthcare-ai","Flatiron Health","ACTIVE","","url","https://flatiron.com/","https://flatiron.com/","working","200","https://flatiron.com/","flatiron.com","0","likely_official_website","product_page","Flatiron Health | Reimagining the infrastructure of cancer care","Reimagining the infrastructure of cancer care","","title_token_matches:2 | vendor_token_matches:2"
"9113902055663","gid://shopify/Product/9113902055663","HeartFlow (AI for cardiovascular diagnostics)","heartflow-healthcare-ai","HeartFlow","ACTIVE","","url","https://www.heartflow.com/","https://www.heartflow.com/","working","200","https://www.heartflow.com/","heartflow.com","0","likely_official_website","product_page","Heartflow - Decisive Coronary Care","Decisive Coronary Care","","title_token_matches:1 | vendor_token_matches:1"
"9113902153967","gid://shopify/Product/9113902153967","NexHealth (AI for patient scheduling and engagement)","nexhealth-healthcare-ai","NexHealth","ACTIVE","","url","https://www.nexhealth.com/","https://www.nexhealth.com/","working","200","https://www.nexhealth.com/","nexhealth.com","0","likely_official_website","product_page","NexHealth | Automate Your Front-Office","","","title_token_matches:1 | vendor_token_matches:1"
"9113902350575","gid://shopify/Product/9113902350575","Olive AI (AI for healthcare administrative automation)","olive-ai-healthcare-ai","Olive AI","ACTIVE","","url","https://www.waystar.com/","https://www.waystar.com/","working","200","https://www.waystar.com/","waystar.com","0","unclear","home_page","Healthcare Revenue Cycle Management Solutions | Waystar","AI-powered software","","title_token_matches:1"
"9113902514415","gid://shopify/Product/9113902514415","K Health (AI for telemedicine and symptom analysis)","k-health-healthcare-ai","K Health","ACTIVE","","url","https://khealth.com/","https://khealth.com/","working","200","https://khealth.com/","khealth.com","0","likely_official_website","product_page","K Health: 24/7 Access to High-Quality Medicine","K Health&#8217;s AI Physician Mode integrates with top health systems to provide superior primary care","","title_token_matches:1 | vendor_token_matches:1"
"9113902612719","gid://shopify/Product/9113902612719","Insilico Medicine (AI for drug discovery and development)","insilico-medicine-healthcare-ai","Insilico Medicine","ACTIVE","","url","https://insilico.com/","https://insilico.com/","working","200","https://insilico.com/","insilico.com","0","likely_official_website","product_page","Main | Insilico Medicine","","","title_token_matches:2 | vendor_token_matches:2"
"9114003276015","gid://shopify/Product/9114003276015","Workday AI (AI for HR management and analytics)","workday-ai-human-resources-ai","Workday","ACTIVE","","url","https://www.workday.com/","https://www.workday.com/","working","200","https://www.workday.com/","workday.com","0","likely_official_website","product_page","The Enterprise AI Platform for Managing HR and Finance | Workday","Superintelligence for work. Meet Sana.","","title_token_matches:3 | vendor_token_matches:1"
"9114003374319","gid://shopify/Product/9114003374319","Gloat (AI for talent marketplace and career paths)","gloat-human-resources-ai","Gloat","ACTIVE","","url","https://gloat.com/","https://gloat.com/","working","200","https://gloat.com/","gloat.com","0","likely_official_website","product_page","Gloat - Agentic HR Platform & AI Workforce Agents","The era of Agentic HR is here.","","title_token_matches:2 | vendor_token_matches:1"
"9114003407087","gid://shopify/Product/9114003407087","Eightfold AI (AI for talent acquisition and matching)","eightfold-ai-human-resources-ai","Eightfold","ACTIVE","","url","https://eightfold.ai/","https://eightfold.ai/","working","200","https://eightfold.ai/","eightfold.ai","0","likely_official_website","product_page","AI Recruiting Software - Artificial Intelligence Platform for HR | Eightfold AI","How do you run 1 million interviews in 1 hour?","","title_token_matches:2 | vendor_token_matches:1"
"9114003439855","gid://shopify/Product/9114003439855","Beamery (AI for recruitment marketing and CRM)","beamery-human-resources-ai","Beamery","ACTIVE","","url","https://beamery.com/","https://beamery.com/","working","200","https://beamery.com/","beamery.com","0","likely_official_website","product_page","AI-Powered Workforce Transformation Platform | Beamery","The AI Platform For Workforce Transformation","","title_token_matches:2 | vendor_token_matches:1"
"9114003505391","gid://shopify/Product/9114003505391","Phenom (AI for talent experience and hiring)","phenom-human-resources-ai","Phenom","ACTIVE","","url","https://www.phenom.com/","https://www.phenom.com/","working","200","https://www.phenom.com/","phenom.com","0","likely_official_website","product_page","Phenom Applied AI | Talent Intelligence Platform","AI for Tomorrow’s Enterprise. Applied by Human Resources today.","","title_token_matches:3 | vendor_token_matches:1"
"9114003538159","gid://shopify/Product/9114003538159","Textio (AI for inclusive job descriptions)","textio-human-resources-ai","Textio","ACTIVE","","url","https://textio.com/","https://textio.com/","working","200","https://textio.com/","textio.com","0","likely_official_website","product_page","Textio – Giving feedback has never been easier","Grow careers, not busywork—give better feedback faster.","","title_token_matches:1 | vendor_token_matches:1"
"9114003570927","gid://shopify/Product/9114003570927","HireVue (AI for video interview analysis)","hirevue-human-resources-ai","HireVue","ACTIVE","","url","https://www.hirevue.com/","https://www.hirevue.com/","working","200","https://www.hirevue.com/","hirevue.com","0","likely_official_website","product_page","Hirevue | AI-Powered Skill Validation, Video Interviewing, Assessments and More","The right data to make the right hire .","","title_token_matches:3 | vendor_token_matches:1"
"9114003669231","gid://shopify/Product/9114003669231","Talentsoft (AI for HR process automation)","talentsoft-human-resources-ai","Talentsoft","ACTIVE","","url","https://www.cegid.com/fr/produits/cegid-hr","https://www.cegid.com/fr/produits/cegid-hr","working","200","https://www.cegid.com/fr/produits/cegid-hr/","cegid.com","1","unclear","other_page","Logiciel RH - Gérez l&#039;ensemble de vos processus RH","Logiciel RH","","redirected_1_time | title_token_matches:1"
"9114003701999","gid://shopify/Product/9114003701999","Cornerstone AI (AI for learning and development analytics)","cornerstone-ai-human-resources-ai","Cornerstone","ACTIVE","","url","https://www.cornerstoneondemand.com/","https://www.cornerstoneondemand.com/","working","200","https://www.cornerstoneondemand.com/","cornerstoneondemand.com","0","likely_official_website","product_page","Cornerstone Talent Experience: One platform. Limitless potential.","The complete AI-platform for human potential","","title_token_matches:3 | vendor_token_matches:1"
"9114003767535","gid://shopify/Product/9114003767535","Leena AI (AI for employee support chatbots)","leena-ai-human-resources-ai","Leena AI","ACTIVE","","url","https://leena.ai/","https://leena.ai/","working","200","https://leena.ai/","leena.ai","0","likely_official_website","product_page","Agentic AI Platform for Enterprise Automation | Leena AI","AI Colleagues for enterprise back-office automation","","title_token_matches:2 | vendor_token_matches:1"
"9114003800303","gid://shopify/Product/9114003800303","Ideal (AI for candidate screening and selection)","ideal-human-resources-ai","Ideal","ACTIVE","","url","https://ideal.com/","https://ideal.com/","working","200","https://ideal.com/","ideal.com","0","likely_official_website","product_page","Ideal Talent Marketplace","The ideal way to work","","title_token_matches:1 | vendor_token_matches:1"
"9114003833071","gid://shopify/Product/9114003833071","Harver (AI for hiring and talent assessment)","harver-human-resources-ai","Harver","ACTIVE","","url","https://harver.com/","https://harver.com/","working","200","https://harver.com/","harver.com","0","likely_official_website","product_page","Harver: Predictive Assessments and Automated Solutions","Better Talent Decisions. Faster.","","title_token_matches:4 | vendor_token_matches:1"
"9114003898607","gid://shopify/Product/9114003898607","Entelo (AI for recruitment and diversity hiring)","entelo-human-resources-ai","Entelo","ACTIVE","","url","https://rival-hr.com/entelo-recruit","https://rival-hr.com/entelo-recruit","working","200","https://rival-hr.com/entelo-recruit/","rival-hr.com","1","likely_official_website","product_page","Entelo is now part of Rival - Rival","","","redirected_1_time | title_token_matches:1 | vendor_token_matches:1"
"9114038534383","gid://shopify/Product/9114038534383","Hugging Face (AI for NLP models and applications)","hugging-face-language-ai","Hugging Face","ACTIVE","","url","https://huggingface.co/","https://huggingface.co/","working","200","https://huggingface.co/","huggingface.co","0","likely_official_website","product_page","Hugging Face – The AI community building the future.","The AI community building the future.","","title_token_matches:2 | vendor_token_matches:2"
"9114038632687","gid://shopify/Product/9114038632687","Google Translate AI (AI for multilingual translation)","google-translate-language-ai","Google","ACTIVE","","url","https://translate.google.com/","https://translate.google.com/","working","200","https://translate.google.com/","translate.google.com","0","likely_official_website","product_page","Google Translate","Text translation","","title_token_matches:3 | vendor_token_matches:1"
"9114038763759","gid://shopify/Product/9114038763759","BERT (AI for contextual language understanding)","bert-language-ai","Google AI","ACTIVE","","url","https://research.google/pubs/bert-pre-training-of-deep-bidirectional-transformers-for-language-understanding","https://research.google/pubs/bert-pre-training-of-deep-bidirectional-transformers-for-language-understanding","working","200","https://research.google/pubs/bert-pre-training-of-deep-bidirectional-transformers-for-language-understanding/","research.google","1","likely_official_website","product_page","BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding","BERT: Pre-training of Deep Bidirectional Transformers for Language Understanding","","redirected_1_time | title_token_matches:4 | vendor_token_matches:1"
"9114039025903","gid://shopify/Product/9114039025903","spaCy (AI for text processing and analysis)","spacy-language-ai","Explosion AI","ACTIVE","","url","https://spacy.io/","https://spacy.io/","working","200","https://spacy.io/","spacy.io","0","likely_official_website","product_page","spaCy · Industrial-strength Natural Language Processing in Python","spaCy","","title_token_matches:2"
"9114039189743","gid://shopify/Product/9114039189743","AllenNLP (AI for NLP research and applications)","allennlp-language-ai","Allen Institute for AI","ACTIVE","","url","https://allenai.org/","https://allenai.org/","working","200","https://allenai.org/","allenai.org","0","likely_official_website","home_page","Ai2: Truly open breakthrough AI","Breakthrough AI to solve the world&#x27;s biggest problems","","vendor_token_matches:1"
"9114039222511","gid://shopify/Product/9114039222511","Rasa (AI for conversational AI and chatbots)","rasa-language-ai","Rasa","ACTIVE","","url","https://rasa.com/","https://rasa.com/","working","200","https://rasa.com/","rasa.com","0","likely_official_website","product_page","Rasa | Build Trustworthy AI Agents for Real-World Use","Build AI agents you can trust to handle real world complexity","","title_token_matches:3 | vendor_token_matches:1"
"9114039320815","gid://shopify/Product/9114039320815","Dialogflow (AI for building conversational interfaces)","dialogflow-language-ai","Google Cloud","ACTIVE","","url","https://cloud.google.com/products/gemini-enterprise-for-customer-experience/agent-studio","https://cloud.google.com/products/gemini-enterprise-for-customer-experience/agent-studio","working","200","https://cloud.google.com/products/gemini-enterprise-for-customer-experience/agent-studio","cloud.google.com","0","likely_official_website","product_page","Customer Experience Agent Studio | Google Cloud","Customer Experience Agent Studio","","title_token_matches:1 | vendor_token_matches:1"
"9114039419119","gid://shopify/Product/9114039419119","LanguageTool (AI for multilingual grammar checking)","languagetool-language-ai","LanguageTool","ACTIVE","","url","https://languagetool.org/","https://languagetool.org/","working","200","https://languagetool.org/","languagetool.org","0","likely_official_website","product_page","Free AI Grammar Checker - LanguageTool","More than a Grammar Checker Free Grammar Checker","","title_token_matches:2 | vendor_token_matches:1"
"9114039484655","gid://shopify/Product/9114039484655","Paraphrase.ai (AI for text rephrasing and translation)","paraphrase-ai-language-ai","Paraphrase.ai","ACTIVE","","url","https://www.paraphraser.io/","https://www.paraphraser.io/","working","200","https://www.paraphraser.io/","paraphraser.io","0","likely_official_website","product_page","Paraphrasing Tool - Free AI Paraphraser","Paraphrasing Tool","","title_token_matches:1 | vendor_token_matches:1"
